instantiations;compile-time [s]
655000;92.748
656000;91.758
657000;96.290
658000;95.014
659000;95.606
660000;95.656
661000;95.644
662000;96.733
663000;97.917
664000;99.880
665000;98.266
666000;97.178
667000;96.981
668000;100.089
669000;100.758
670000;101.950
671000;98.586
672000;100.379
673000;99.535
674000;100.199
675000;103.118
676000;97.056
677000;101.739
678000;99.207
679000;101.347
680000;100.658
681000;105.080
682000;102.852
683000;99.587
684000;103.721
685000;100.707
686000;99.160
687000;101.294
688000;105.021
689000;101.438
690000;101.493
691000;101.606
692000;101.301
693000;106.048
694000;101.839
695000;106.357
696000;106.042
697000;107.449
698000;108.691
699000;104.634
700000;106.192
701000;105.554
702000;107.429
703000;109.307
704000;103.939
705000;103.804
706000;107.036
707000;108.182
708000;109.896
709000;111.594
710000;111.655
711000;108.653
712000;106.651
713000;109.585
714000;106.568
715000;106.201
716000;110.016
717000;106.283
718000;110.772
719000;111.913
720000;109.360
721000;109.592
722000;108.949
723000;109.880
724000;113.906
725000;109.931
726000;114.617
727000;113.727
728000;111.819
729000;112.960
730000;115.641
731000;111.247
732000;117.360
733000;112.256
734000;116.221
735000;116.614
736000;112.599
737000;112.430
738000;119.652
739000;118.069
740000;118.013
741000;120.489
742000;115.936
743000;116.155
744000;115.869
745000;115.058
746000;119.678
747000;120.632
748000;121.652
749000;122.090
750000;123.074
751000;117.625
752000;121.974
753000;117.423
754000;116.632
755000;121.201
756000;122.163
757000;119.652
758000;120.120
759000;124.351
760000;118.925
761000;124.159
762000;120.341
763000;121.821
764000;125.162
765000;119.690
766000;124.969
767000;125.241
768000;124.933
769000;122.422
770000;124.282
771000;125.942
772000;124.853
773000;125.435
774000;125.991
775000;132.923
776000;126.261
777000;128.711
778000;125.126
779000;129.276
780000;125.339
781000;130.696
782000;126.075
783000;126.445
784000;124.777
785000;134.151
786000;125.206
787000;129.100
788000;138.676
789000;134.428
790000;138.860
791000;136.930
792000;134.392
793000;140.585
794000;139.191
795000;139.952
796000;134.439
797000;133.881
798000;141.578
799000;137.522
800000;142.483
801000;136.627
802000;143.636
803000;136.397
804000;139.563
805000;142.532
806000;141.767
807000;137.101
808000;144.521
809000;139.383
810000;139.176
811000;145.869
812000;145.660
813000;138.913
814000;138.490
815000;144.047
816000;143.330
817000;138.307
818000;138.620
819000;148.223
820000;143.701
821000;141.460
822000;140.751
823000;144.841
824000;141.595
825000;146.140
826000;148.521
827000;146.354
828000;146.392
829000;143.147
830000;151.073
831000;144.394
832000;148.839
833000;144.541
834000;149.116
835000;142.969
836000;143.257
837000;146.803
838000;145.339
839000;145.761
840000;151.582
841000;146.601
842000;145.399
843000;152.786
844000;153.336
845000;146.879
846000;149.928
847000;146.696
848000;151.306
849000;148.144
850000;147.367
851000;147.578
852000;148.850
853000;152.938
854000;151.472
855000;154.045
856000;154.823
857000;155.980
858000;155.092
859000;157.349
860000;151.142
861000;155.547
862000;150.649
863000;158.253
864000;153.665
865000;150.833
866000;155.636
867000;156.068
868000;155.510
869000;153.743
870000;157.099
871000;155.420
872000;160.500
873000;153.830
874000;159.933
875000;159.646
876000;154.392
877000;159.471
878000;160.646
879000;162.680
880000;161.482
881000;155.807
882000;160.956
883000;162.513
884000;157.081
885000;156.766
886000;160.591
887000;162.572
888000;163.088
889000;165.613
890000;164.040
891000;160.215
892000;159.137
893000;162.872
894000;157.683
895000;161.990
896000;161.155
897000;159.569
898000;165.528
899000;166.579
900000;160.883
901000;160.791
902000;166.869
903000;166.732
904000;166.955
905000;167.971
906000;165.503
907000;162.182
908000;167.269
909000;165.123
910000;170.505
911000;170.741
912000;165.656
913000;164.010
914000;170.604
915000;162.904
916000;163.269
917000;162.781
918000;167.957
919000;162.120
920000;164.631
921000;171.616
922000;169.556
923000;171.069
924000;167.778
925000;169.636
926000;168.495
927000;168.578
928000;167.139
929000;166.770
930000;167.134
931000;173.125
932000;173.061
933000;175.036
934000;170.150
935000;172.494
936000;174.160
937000;168.136
938000;167.706
939000;170.018
940000;171.423
941000;177.308
942000;173.038
943000;176.145
944000;177.415
945000;170.615
946000;177.638
947000;171.945
948000;175.076
949000;172.627
950000;178.422
951000;175.594
952000;172.791
953000;175.596
954000;175.845
955000;182.346
956000;179.987
957000;178.614
958000;178.554
959000;176.202
960000;180.640
961000;176.160
962000;179.390
963000;182.302
964000;185.650
965000;175.768
966000;181.537
967000;180.735
968000;177.222
969000;180.565
970000;183.928
971000;185.161
972000;182.269
973000;184.945
974000;180.157
975000;184.633
976000;178.133
977000;179.682
978000;186.690
979000;183.491
980000;182.494
981000;189.043
982000;180.313
983000;188.860
